n,pattern,seed,policy,L,rho,tau,C_N_online,c_star_N,r,r_star,r_ss,n_feasible,k,core_nonempty,core_epsilon,theorem11_applicable,theorem11_fires,r_sss,empty_mechanism
12,B_heavy,123,nearest_neighbor,3.4641,4.0,0.1781,13.8955,11.5477,1.2033,5.4599,1.1412,4095,12,False,1.694095,True,True,1.0432762191543392,single_complement
12,B_heavy,123,cheapest_insertion,3.4641,4.0,0.1781,12.4105,11.5477,1.0747,5.4599,1.1412,4095,12,False,0.332767,True,False,1.0432762191543392,balanced_complement
12,B_heavy,123,batch_reoptimize,3.4641,4.0,0.1781,12.4105,11.5477,1.0747,5.4599,1.1412,4095,12,False,0.332767,True,False,1.0432762191543392,balanced_complement
12,B_heavy,256,nearest_neighbor,3.4641,4.0,0.1781,13.9096,12.3423,1.127,4.6965,1.119,4095,12,False,0.978046,True,True,1.0471642833604191,single_complement
12,B_heavy,256,cheapest_insertion,3.4641,4.0,0.1781,14.1375,12.3423,1.1455,4.6965,1.119,4095,12,False,1.185265,True,True,1.0471642833604191,single_complement
12,B_heavy,256,batch_reoptimize,3.4641,4.0,0.1781,13.1279,12.3423,1.0636,4.6965,1.119,4095,12,False,0.267399,True,False,1.0471642833604191,near_complement
12,B_medium,7,nearest_neighbor,3.4641,2.0,0.3562,17.2454,12.8168,1.3455,5.0613,,1663,10,True,-0.347581,False,False,,core_nonempty
12,B_medium,7,cheapest_insertion,3.4641,2.0,0.3562,15.8666,12.8168,1.2379,5.0613,,1663,10,True,-1.036991,False,False,,core_nonempty
12,B_medium,7,batch_reoptimize,3.4641,2.0,0.3562,14.5556,12.8168,1.1357,5.0613,,1663,10,True,-1.69251,False,False,,core_nonempty
12,B_medium,42,nearest_neighbor,3.4641,2.0,0.3562,14.8001,11.8015,1.2541,4.8704,1.5853,2559,11,True,-0.773342,True,False,,core_nonempty
12,B_medium,42,cheapest_insertion,3.4641,2.0,0.3562,14.4368,11.8015,1.2233,4.8704,1.5853,2559,11,True,-0.954983,True,False,,core_nonempty
12,B_medium,42,batch_reoptimize,3.4641,2.0,0.3562,13.5947,11.8015,1.1519,4.8704,1.5853,2559,11,True,-1.376005,True,False,,core_nonempty
12,B_medium,99,nearest_neighbor,3.4641,2.0,0.3562,18.6701,13.3839,1.395,5.189,,1535,10,False,0.743518,False,False,,intermediate
12,B_medium,99,cheapest_insertion,3.4641,2.0,0.3562,15.3059,13.3839,1.1436,5.189,,1535,10,True,-0.938568,False,False,,core_nonempty
12,B_medium,99,batch_reoptimize,3.4641,2.0,0.3562,14.3772,13.3839,1.0742,5.189,,1791,10,True,-1.402936,False,False,,core_nonempty
12,B_medium,123,nearest_neighbor,3.4641,2.0,0.3562,17.1712,11.5477,1.487,5.4599,,1279,10,False,0.766892,False,False,,intermediate
12,B_medium,123,cheapest_insertion,3.4641,2.0,0.3562,13.4584,11.5477,1.1655,5.4599,,1279,10,True,-1.089535,False,False,,core_nonempty
12,B_medium,123,batch_reoptimize,3.4641,2.0,0.3562,12.5948,11.5477,1.0907,5.4599,,1279,10,True,-1.521322,False,False,,core_nonempty
12,B_medium,256,nearest_neighbor,3.4641,2.0,0.3562,17.5661,12.3423,1.4232,4.6965,,1119,10,False,0.941095,False,False,,intermediate
12,B_medium,256,cheapest_insertion,3.4641,2.0,0.3562,15.1797,12.3423,1.2299,4.6965,,1311,10,True,-0.863331,False,False,,core_nonempty
12,B_medium,256,batch_reoptimize,3.4641,2.0,0.3562,14.0113,12.3423,1.1352,4.6965,,1119,10,True,-0.836323,False,False,,core_nonempty
12,B_light,7,nearest_neighbor,3.4641,0.5,1.4248,24.2884,12.8168,1.895,5.0613,,51,4,True,-2.069391,False,False,,core_nonempty
12,B_light,7,cheapest_insertion,3.4641,0.5,1.4248,25.1192,12.8168,1.9599,5.0613,,67,5,True,-2.503835,False,False,,core_nonempty
12,B_light,7,batch_reoptimize,3.4641,0.5,1.4248,25.045,12.8168,1.9541,5.0613,,67,5,True,-2.518678,False,False,,core_nonempty
12,B_light,42,nearest_neighbor,3.4641,0.5,1.4248,19.1286,11.8015,1.6209,4.8704,,75,5,True,-2.395223,False,False,,core_nonempty
12,B_light,42,cheapest_insertion,3.4641,0.5,1.4248,19.1286,11.8015,1.6209,4.8704,,75,5,True,-2.395223,False,False,,core_nonempty
12,B_light,42,batch_reoptimize,3.4641,0.5,1.4248,19.1286,11.8015,1.6209,4.8704,,75,5,True,-2.395223,False,False,,core_nonempty
12,B_light,99,nearest_neighbor,3.4641,0.5,1.4248,20.7235,13.3839,1.5484,5.189,,45,4,True,-2.335033,False,False,,core_nonempty
12,B_light,99,cheapest_insertion,3.4641,0.5,1.4248,20.7235,13.3839,1.5484,5.189,,45,4,True,-2.335033,False,False,,core_nonempty
12,B_light,99,batch_reoptimize,3.4641,0.5,1.4248,20.7235,13.3839,1.5484,5.189,,45,4,True,-2.335033,False,False,,core_nonempty
12,B_light,123,nearest_neighbor,3.4641,0.5,1.4248,21.4914,11.5477,1.8611,5.4599,,39,3,True,-1.977282,False,False,,core_nonempty
12,B_light,123,cheapest_insertion,3.4641,0.5,1.4248,20.0425,11.5477,1.7356,5.4599,,43,4,True,-2.654946,False,False,,core_nonempty
12,B_light,123,batch_reoptimize,3.4641,0.5,1.4248,20.0425,11.5477,1.7356,5.4599,,43,4,True,-2.654946,False,False,,core_nonempty
12,B_light,256,nearest_neighbor,3.4641,0.5,1.4248,22.3869,12.3423,1.8138,4.6965,,31,3,True,-1.800728,False,False,,core_nonempty
12,B_light,256,cheapest_insertion,3.4641,0.5,1.4248,21.6401,12.3423,1.7533,4.6965,,31,3,True,-1.907419,False,False,,core_nonempty
12,B_light,256,batch_reoptimize,3.4641,0.5,1.4248,21.6401,12.3423,1.7533,4.6965,,31,3,True,-1.907419,False,False,,core_nonempty
12,C,7,nearest_neighbor,3.4641,2.0,0.3562,12.8168,12.8168,1.0,5.0613,1.2088,4095,12,True,-0.715727,True,False,1.0623424009032414,core_nonempty
12,C,7,cheapest_insertion,3.4641,2.0,0.3562,13.3518,12.8168,1.0417,5.0613,1.2088,4095,12,True,-0.229382,True,False,1.0623424009032414,core_nonempty
12,C,7,batch_reoptimize,3.4641,2.0,0.3562,12.8168,12.8168,1.0,5.0613,1.2088,4095,12,True,-0.715727,True,False,1.0623424009032414,core_nonempty
12,C,42,nearest_neighbor,3.4641,2.0,0.3562,16.9311,11.8015,1.4347,4.8704,1.1295,4095,12,False,3.905738,True,True,1.0736189481672254,single_complement
12,C,42,cheapest_insertion,3.4641,2.0,0.3562,14.3854,11.8015,1.2189,4.8704,1.1295,4095,12,False,1.604892,True,True,1.0736189481672254,single_complement
12,C,42,batch_reoptimize,3.4641,2.0,0.3562,14.1267,11.8015,1.197,4.8704,1.1295,4095,12,False,1.372026,True,True,1.0736189481672254,single_complement
12,C,99,nearest_neighbor,3.4641,2.0,0.3562,17.0519,13.3839,1.2741,5.189,1.1551,4095,12,False,2.673911,True,True,1.0568653750621495,single_complement
12,C,99,cheapest_insertion,3.4641,2.0,0.3562,13.3839,13.3839,1.0,5.189,1.1551,4095,12,True,-0.627349,True,False,1.0568653750621495,core_nonempty
12,C,99,batch_reoptimize,3.4641,2.0,0.3562,13.3839,13.3839,1.0,5.189,1.1551,4095,12,True,-0.627349,True,False,1.0568653750621495,core_nonempty
12,C,123,nearest_neighbor,3.4641,2.0,0.3562,13.0772,11.5477,1.1325,5.4599,1.1412,4095,12,False,0.943995,True,False,1.0432762191543392,balanced_complement
12,C,123,cheapest_insertion,3.4641,2.0,0.3562,11.6674,11.5477,1.0104,5.4599,1.1412,4095,12,True,-0.344694,True,False,1.0432762191543392,core_nonempty
12,C,123,batch_reoptimize,3.4641,2.0,0.3562,11.5477,11.5477,1.0,5.4599,1.1412,4095,12,True,-0.452443,True,False,1.0432762191543392,core_nonempty
12,C,256,nearest_neighbor,3.4641,2.0,0.3562,17.5431,12.3423,1.4214,4.6965,1.119,4095,12,False,4.281264,True,True,1.0471642833604191,single_complement
12,C,256,cheapest_insertion,3.4641,2.0,0.3562,14.4204,12.3423,1.1684,4.6965,1.119,4095,12,False,1.442455,True,True,1.0471642833604191,single_complement
12,C,256,batch_reoptimize,3.4641,2.0,0.3562,14.1919,12.3423,1.1499,4.6965,1.119,4095,12,False,1.234714,True,True,1.0471642833604191,single_complement
12,D,7,nearest_neighbor,3.4641,1.0,0.7124,16.9766,12.8168,1.3245,5.0613,,255,7,True,-1.650613,False,False,,core_nonempty
12,D,7,cheapest_insertion,3.4641,1.0,0.7124,16.0907,12.8168,1.2554,5.0613,,463,8,True,-2.278551,False,False,,core_nonempty
12,D,7,batch_reoptimize,3.4641,1.0,0.7124,15.5557,12.8168,1.2137,5.0613,,463,8,True,-2.456878,False,False,,core_nonempty
12,D,42,nearest_neighbor,3.4641,1.0,0.7124,17.2893,11.8015,1.465,4.8704,,255,7,True,-1.909917,False,False,,core_nonempty
12,D,42,cheapest_insertion,3.4641,1.0,0.7124,14.5818,11.8015,1.2356,4.8704,,255,7,True,-2.173541,False,False,,core_nonempty
12,D,42,batch_reoptimize,3.4641,1.0,0.7124,14.5818,11.8015,1.2356,4.8704,,255,7,True,-2.173541,False,False,,core_nonempty
12,D,99,nearest_neighbor,3.4641,1.0,0.7124,18.6196,13.3839,1.3912,5.189,,479,8,True,-1.167508,False,False,,core_nonempty
12,D,99,cheapest_insertion,3.4641,1.0,0.7124,17.0308,13.3839,1.2725,5.189,,799,9,True,-1.730262,False,False,,core_nonempty
12,D,99,batch_reoptimize,3.4641,1.0,0.7124,16.8096,13.3839,1.256,5.189,,799,9,True,-1.840858,False,False,,core_nonempty
12,D,123,nearest_neighbor,3.4641,1.0,0.7124,14.6609,11.5477,1.2696,5.4599,,111,5,True,-2.437382,False,False,,core_nonempty
12,D,123,cheapest_insertion,3.4641,1.0,0.7124,14.2603,11.5477,1.2349,5.4599,,191,7,True,-2.486264,False,False,,core_nonempty
12,D,123,batch_reoptimize,3.4641,1.0,0.7124,14.2603,11.5477,1.2349,5.4599,,191,7,True,-2.486264,False,False,,core_nonempty
12,D,256,nearest_neighbor,3.4641,1.0,0.7124,17.9673,12.3423,1.4557,4.6965,,137,6,True,-1.561182,False,False,,core_nonempty
12,D,256,cheapest_insertion,3.4641,1.0,0.7124,14.7617,12.3423,1.196,4.6965,,137,6,True,-2.034004,False,False,,core_nonempty
12,D,256,batch_reoptimize,3.4641,1.0,0.7124,14.6078,12.3423,1.1836,4.6965,,137,6,True,-2.06479,False,False,,core_nonempty
12,E,7,nearest_neighbor,3.4641,1.0,0.7124,19.7477,12.8168,1.5408,5.0613,,803,9,True,-2.141618,False,False,,core_nonempty
12,E,7,cheapest_insertion,3.4641,1.0,0.7124,17.5591,12.8168,1.37,5.0613,,803,9,True,-2.822414,False,False,,core_nonempty
12,E,7,batch_reoptimize,3.4641,1.0,0.7124,17.5591,12.8168,1.37,5.0613,,803,9,True,-2.822414,False,False,,core_nonempty
12,E,42,nearest_neighbor,3.4641,1.0,0.7124,19.0041,11.8015,1.6103,4.8704,,703,9,False,0.288678,False,False,,intermediate
12,E,42,cheapest_insertion,3.4641,1.0,0.7124,16.7536,11.8015,1.4196,4.8704,,1151,10,True,-0.836579,False,False,,core_nonempty
12,E,42,batch_reoptimize,3.4641,1.0,0.7124,16.7536,11.8015,1.4196,4.8704,,1151,10,True,-0.836579,False,False,,core_nonempty
12,E,99,nearest_neighbor,3.4641,1.0,0.7124,19.1097,13.3839,1.4278,5.189,,319,7,True,-1.898157,False,False,,core_nonempty
12,E,99,cheapest_insertion,3.4641,1.0,0.7124,16.4762,13.3839,1.2311,5.189,,351,7,True,-2.6296,False,False,,core_nonempty
12,E,99,batch_reoptimize,3.4641,1.0,0.7124,16.3517,13.3839,1.2217,5.189,,319,7,True,-2.632098,False,False,,core_nonempty
12,E,123,nearest_neighbor,3.4641,1.0,0.7124,18.1019,11.5477,1.5676,5.4599,,767,9,True,-0.810749,False,False,,core_nonempty
12,E,123,cheapest_insertion,3.4641,1.0,0.7124,14.2652,11.5477,1.2353,5.4599,,767,9,True,-1.09495,False,False,,core_nonempty
12,E,123,batch_reoptimize,3.4641,1.0,0.7124,15.7164,11.5477,1.361,5.4599,,767,9,True,-2.074109,False,False,,core_nonempty
12,E,256,nearest_neighbor,3.4641,1.0,0.7124,15.2185,12.3423,1.233,4.6965,,103,6,True,-2.1562,False,False,,core_nonempty
12,E,256,cheapest_insertion,3.4641,1.0,0.7124,15.1333,12.3423,1.2261,4.6965,,103,6,True,-2.397658,False,False,,core_nonempty
12,E,256,batch_reoptimize,3.4641,1.0,0.7124,15.1333,12.3423,1.2261,4.6965,,103,6,True,-2.397658,False,False,,core_nonempty
15,A,7,nearest_neighbor,3.873,inf,0.0,20.0235,15.43,1.2977,6.0307,1.1939,32767,15,False,3.650261,True,True,1.0456868439999574,single_complement
15,A,7,cheapest_insertion,3.873,inf,0.0,15.8993,15.43,1.0304,6.0307,1.1939,32767,15,True,-0.166111,True,False,1.0456868439999574,core_nonempty
15,A,7,batch_reoptimize,3.873,inf,0.0,15.43,15.43,1.0,6.0307,1.1939,32767,15,True,-0.599343,True,False,1.0456868439999574,core_nonempty
15,A,42,nearest_neighbor,3.873,inf,0.0,14.7579,14.0883,1.0475,5.6906,1.1213,32767,15,False,0.02455,True,False,1.0510222890608667,near_complement
15,A,42,cheapest_insertion,3.873,inf,0.0,14.0883,14.0883,1.0,5.6906,1.1213,32767,15,True,-0.570705,True,False,1.0510222890608667,core_nonempty
15,A,42,batch_reoptimize,3.873,inf,0.0,14.0883,14.0883,1.0,5.6906,1.1213,32767,15,True,-0.570705,True,False,1.0510222890608667,core_nonempty
15,A,99,nearest_neighbor,3.873,inf,0.0,16.1215,15.3437,1.0507,6.0358,1.1513,32767,15,False,0.14939,True,False,1.0427525170314558,near_complement
15,A,99,cheapest_insertion,3.873,inf,0.0,17.9321,15.3437,1.1687,6.0358,1.1513,32767,15,False,1.830622,True,True,1.0427525170314558,single_complement
15,A,99,batch_reoptimize,3.873,inf,0.0,15.3437,15.3437,1.0,6.0358,1.1513,32767,15,True,-0.565711,True,False,1.0427525170314558,core_nonempty
15,A,123,nearest_neighbor,3.873,inf,0.0,14.1397,13.1549,1.0749,6.4862,1.1454,32767,15,False,0.422439,True,False,1.041836837545462,near_complement
15,A,123,cheapest_insertion,3.873,inf,0.0,13.1549,13.1549,1.0,6.4862,1.1454,32767,15,True,-0.486596,True,False,1.041836837545462,core_nonempty
15,A,123,batch_reoptimize,3.873,inf,0.0,13.1549,13.1549,1.0,6.4862,1.1454,32767,15,True,-0.486596,True,False,1.041836837545462,core_nonempty
15,A,256,nearest_neighbor,3.873,inf,0.0,17.5962,14.2864,1.2317,5.939,1.115,32767,15,False,2.5352,True,True,1.0482319384110557,single_complement
15,A,256,cheapest_insertion,3.873,inf,0.0,14.9255,14.2864,1.0447,5.939,1.115,32767,15,False,0.085833,True,False,1.0482319384110557,near_complement
15,A,256,batch_reoptimize,3.873,inf,0.0,14.2864,14.2864,1.0,5.939,1.115,32767,15,True,-0.491596,True,False,1.0482319384110557,core_nonempty
15,B_heavy,7,nearest_neighbor,3.873,4.0,0.1781,18.2829,15.43,1.1849,6.0307,1.1939,32767,15,False,2.034111,True,False,1.0456868439999574,near_complement
15,B_heavy,7,cheapest_insertion,3.873,4.0,0.1781,17.0712,15.43,1.1064,6.0307,1.1939,32767,15,False,0.915623,True,False,1.0456868439999574,near_complement
15,B_heavy,7,batch_reoptimize,3.873,4.0,0.1781,17.0015,15.43,1.1019,6.0307,1.1939,32767,15,False,0.851351,True,False,1.0456868439999574,near_complement
15,B_heavy,42,nearest_neighbor,3.873,4.0,0.1781,19.9435,14.0883,1.4156,5.6906,1.1213,32767,15,False,4.793934,True,True,1.0510222890608667,single_complement
15,B_heavy,42,cheapest_insertion,3.873,4.0,0.1781,16.516,14.0883,1.1723,5.6906,1.1213,32767,15,False,1.618302,True,True,1.0510222890608667,single_complement
15,B_heavy,42,batch_reoptimize,3.873,4.0,0.1781,16.4881,14.0883,1.1703,5.6906,1.1213,32767,15,False,1.592557,True,True,1.0510222890608667,single_complement
15,B_heavy,99,nearest_neighbor,3.873,4.0,0.1781,21.0026,15.3437,1.3688,6.0358,1.1513,32767,15,False,4.681864,True,True,1.0427525170314558,single_complement
15,B_heavy,99,cheapest_insertion,3.873,4.0,0.1781,16.4543,15.3437,1.0724,6.0358,1.1513,32767,15,False,0.45836,True,False,1.0427525170314558,near_complement
15,B_heavy,99,batch_reoptimize,3.873,4.0,0.1781,16.4543,15.3437,1.0724,6.0358,1.1513,32767,15,False,0.45836,True,False,1.0427525170314558,near_complement
15,B_heavy,123,nearest_neighbor,3.873,4.0,0.1781,17.82,13.1549,1.3546,6.4862,1.1454,32767,15,False,3.840332,True,True,1.041836837545462,single_complement
15,B_heavy,123,cheapest_insertion,3.873,4.0,0.1781,14.1096,13.1549,1.0726,6.4862,1.1454,32767,15,False,0.394657,True,False,1.041836837545462,near_complement
15,B_heavy,123,batch_reoptimize,3.873,4.0,0.1781,14.1096,13.1549,1.0726,6.4862,1.1454,32767,15,False,0.394657,True,False,1.041836837545462,near_complement
15,B_heavy,256,nearest_neighbor,3.873,4.0,0.1781,15.9261,14.2864,1.1148,5.939,1.2804,20479,14,True,-1.048193,True,False,,core_nonempty
15,B_heavy,256,cheapest_insertion,3.873,4.0,0.1781,16.2881,14.2864,1.1401,5.939,1.2804,20479,14,True,-0.867194,True,False,,core_nonempty
15,B_heavy,256,batch_reoptimize,3.873,4.0,0.1781,15.1647,14.2864,1.0615,5.939,1.2804,20479,14,True,-1.428881,True,False,,core_nonempty
15,B_medium,7,nearest_neighbor,3.873,2.0,0.3562,18.2829,15.43,1.1849,6.0307,,7423,12,True,-1.640653,False,False,,core_nonempty
15,B_medium,7,cheapest_insertion,3.873,2.0,0.3562,17.0712,15.43,1.1064,6.0307,,9471,13,True,-2.043656,False,False,,core_nonempty
15,B_medium,7,batch_reoptimize,3.873,2.0,0.3562,17.1694,15.43,1.1127,6.0307,,9471,13,True,-1.99455,False,False,,core_nonempty
15,B_medium,42,nearest_neighbor,3.873,2.0,0.3562,16.6502,14.0883,1.1818,5.6906,1.5437,18431,14,True,-1.72386,True,False,,core_nonempty
15,B_medium,42,cheapest_insertion,3.873,2.0,0.3562,16.516,14.0883,1.1723,5.6906,1.5437,18431,14,True,-1.768587,True,False,,core_nonempty
15,B_medium,42,batch_reoptimize,3.873,2.0,0.3562,16.4881,14.0883,1.1703,5.6906,1.5437,18431,14,True,-1.777884,True,False,,core_nonempty
15,B_medium,99,nearest_neighbor,3.873,2.0,0.3562,21.0026,15.3437,1.3688,6.0358,,6143,12,True,-0.607107,False,False,,core_nonempty
15,B_medium,99,cheapest_insertion,3.873,2.0,0.3562,20.501,15.3437,1.3361,6.0358,,9215,13,True,-0.460317,False,False,,core_nonempty
15,B_medium,99,batch_reoptimize,3.873,2.0,0.3562,16.4543,15.3437,1.0724,6.0358,,10751,13,True,-2.011723,False,False,,core_nonempty
15,B_medium,123,nearest_neighbor,3.873,2.0,0.3562,17.7892,13.1549,1.3523,6.4862,,4607,11,True,-1.994011,False,False,,core_nonempty
15,B_medium,123,cheapest_insertion,3.873,2.0,0.3562,16.077,13.1549,1.2221,6.4862,,6655,12,True,-1.966753,False,False,,core_nonempty
15,B_medium,123,batch_reoptimize,3.873,2.0,0.3562,15.6144,13.1549,1.187,6.4862,,6655,12,True,-2.120974,False,False,,core_nonempty
15,B_medium,256,nearest_neighbor,3.873,2.0,0.3562,18.9428,14.2864,1.3259,5.939,,5311,12,False,0.184794,False,False,,intermediate
15,B_medium,256,cheapest_insertion,3.873,2.0,0.3562,18.0252,14.2864,1.2617,5.939,,6335,12,True,-0.959858,False,False,,core_nonempty
15,B_medium,256,batch_reoptimize,3.873,2.0,0.3562,16.4721,14.2864,1.153,5.939,,6335,12,True,-1.477575,False,False,,core_nonempty
15,B_light,7,nearest_neighbor,3.873,0.5,1.4248,28.1336,15.43,1.8233,6.0307,,67,4,True,-3.051262,False,False,,core_nonempty
15,B_light,7,cheapest_insertion,3.873,0.5,1.4248,27.5897,15.43,1.7881,6.0307,,187,6,True,-3.315341,False,False,,core_nonempty
15,B_light,7,batch_reoptimize,3.873,0.5,1.4248,27.5897,15.43,1.7881,6.0307,,187,6,True,-3.315341,False,False,,core_nonempty
15,B_light,42,nearest_neighbor,3.873,0.5,1.4248,26.274,14.0883,1.865,5.6906,,63,4,True,-2.687299,False,False,,core_nonempty
15,B_light,42,cheapest_insertion,3.873,0.5,1.4248,25.5451,14.0883,1.8132,5.6906,,139,5,True,-2.928267,False,False,,core_nonempty
15,B_light,42,batch_reoptimize,3.873,0.5,1.4248,25.5451,14.0883,1.8132,5.6906,,139,5,True,-2.928267,False,False,,core_nonempty
15,B_light,99,nearest_neighbor,3.873,0.5,1.4248,26.8591,15.3437,1.7505,6.0358,,55,4,True,-2.769468,False,False,,core_nonempty
15,B_light,99,cheapest_insertion,3.873,0.5,1.4248,25.6442,15.3437,1.6713,6.0358,,67,4,True,-2.641078,False,False,,core_nonempty
15,B_light,99,batch_reoptimize,3.873,0.5,1.4248,25.6442,15.3437,1.6713,6.0358,,67,4,True,-2.641078,False,False,,core_nonempty
15,B_light,123,nearest_neighbor,3.873,0.5,1.4248,25.164,13.1549,1.9129,6.4862,,67,4,True,-2.793555,False,False,,core_nonempty
15,B_light,123,cheapest_insertion,3.873,0.5,1.4248,24.8389,13.1549,1.8882,6.4862,,55,4,True,-3.223896,False,False,,core_nonempty
15,B_light,123,batch_reoptimize,3.873,0.5,1.4248,24.8389,13.1549,1.8882,6.4862,,55,4,True,-3.223896,False,False,,core_nonempty
15,B_light,256,nearest_neighbor,3.873,0.5,1.4248,26.4888,14.2864,1.8541,5.939,,49,3,True,-2.663962,False,False,,core_nonempty
15,B_light,256,cheapest_insertion,3.873,0.5,1.4248,27.1918,14.2864,1.9033,5.939,,69,4,True,-2.705132,False,False,,core_nonempty
15,B_light,256,batch_reoptimize,3.873,0.5,1.4248,26.6908,14.2864,1.8683,5.939,,69,4,True,-2.760799,False,False,,core_nonempty
15,C,7,nearest_neighbor,3.873,2.0,0.3562,21.2883,15.43,1.3797,6.0307,1.1939,32767,15,False,4.824697,True,True,1.0456868439999574,single_complement
15,C,7,cheapest_insertion,3.873,2.0,0.3562,18.2299,15.43,1.1815,6.0307,1.1939,32767,15,False,1.985247,True,False,1.0456868439999574,near_complement
15,C,7,batch_reoptimize,3.873,2.0,0.3562,17.6279,15.43,1.1424,6.0307,1.1939,32767,15,False,1.429544,True,False,1.0456868439999574,near_complement
15,C,42,nearest_neighbor,3.873,2.0,0.3562,15.0467,14.0883,1.068,5.6906,1.1213,32767,15,False,0.281223,True,False,1.0510222890608667,near_complement
15,C,42,cheapest_insertion,3.873,2.0,0.3562,15.8197,14.0883,1.1229,5.6906,1.1213,32767,15,False,0.975572,True,True,1.0510222890608667,single_complement
15,C,42,batch_reoptimize,3.873,2.0,0.3562,14.1228,14.0883,1.0025,5.6906,1.1213,32767,15,True,-0.540013,True,False,1.0510222890608667,core_nonempty
15,C,99,nearest_neighbor,3.873,2.0,0.3562,17.6081,15.3437,1.1476,6.0358,1.1513,32767,15,False,1.529782,True,False,1.0427525170314558,near_complement
15,C,99,cheapest_insertion,3.873,2.0,0.3562,18.7316,15.3437,1.2208,6.0358,1.1513,32767,15,False,2.573015,True,True,1.0427525170314558,single_complement
15,C,99,batch_reoptimize,3.873,2.0,0.3562,16.2195,15.3437,1.0571,6.0358,1.1513,32767,15,False,0.240388,True,False,1.0427525170314558,near_complement
15,C,123,nearest_neighbor,3.873,2.0,0.3562,15.0039,13.1549,1.1406,6.4862,1.1454,32767,15,False,1.22014,True,False,1.041836837545462,near_complement
15,C,123,cheapest_insertion,3.873,2.0,0.3562,13.1549,13.1549,1.0,6.4862,1.1454,32767,15,True,-0.486596,True,False,1.041836837545462,core_nonempty
15,C,123,batch_reoptimize,3.873,2.0,0.3562,13.1549,13.1549,1.0,6.4862,1.1454,32767,15,True,-0.486596,True,False,1.041836837545462,core_nonempty
15,C,256,nearest_neighbor,3.873,2.0,0.3562,20.8055,14.2864,1.4563,5.939,1.115,32767,15,False,5.497663,True,True,1.0482319384110557,single_complement
15,C,256,cheapest_insertion,3.873,2.0,0.3562,17.4797,14.2864,1.2235,5.939,1.115,32767,15,False,2.427642,True,True,1.0482319384110557,single_complement
15,C,256,batch_reoptimize,3.873,2.0,0.3562,16.425,14.2864,1.1497,5.939,1.115,32767,15,False,1.454155,True,True,1.0482319384110557,single_complement
15,D,7,nearest_neighbor,3.873,1.0,0.7124,21.6486,15.43,1.403,6.0307,,463,7,True,-2.392375,False,False,,core_nonempty
15,D,7,cheapest_insertion,3.873,1.0,0.7124,18.8193,15.43,1.2197,6.0307,,1391,10,True,-2.70943,False,False,,core_nonempty
15,D,7,batch_reoptimize,3.873,1.0,0.7124,18.8193,15.43,1.2197,6.0307,,1391,10,True,-2.70943,False,False,,core_nonempty
15,D,42,nearest_neighbor,3.873,1.0,0.7124,21.221,14.0883,1.5063,5.6906,,779,8,True,-2.094848,False,False,,core_nonempty
15,D,42,cheapest_insertion,3.873,1.0,0.7124,19.1435,14.0883,1.3588,5.6906,,907,9,True,-2.467667,False,False,,core_nonempty
15,D,42,batch_reoptimize,3.873,1.0,0.7124,18.2935,14.0883,1.2985,5.6906,,907,9,True,-2.609334,False,False,,core_nonempty
15,D,99,nearest_neighbor,3.873,1.0,0.7124,22.4698,15.3437,1.4644,6.0358,,703,8,True,-1.409512,False,False,,core_nonempty
15,D,99,cheapest_insertion,3.873,1.0,0.7124,20.3436,15.3437,1.3259,6.0358,,1439,10,True,-2.262037,False,False,,core_nonempty
15,D,99,batch_reoptimize,3.873,1.0,0.7124,18.4878,15.3437,1.2049,6.0358,,735,8,True,-2.440038,False,False,,core_nonempty
15,D,123,nearest_neighbor,3.873,1.0,0.7124,15.2332,13.1549,1.158,6.4862,,151,6,True,-3.410406,False,False,,core_nonempty
15,D,123,cheapest_insertion,3.873,1.0,0.7124,15.9867,13.1549,1.2153,6.4862,,223,7,True,-3.301234,False,False,,core_nonempty
15,D,123,batch_reoptimize,3.873,1.0,0.7124,15.2332,13.1549,1.158,6.4862,,151,6,True,-3.410406,False,False,,core_nonempty
15,D,256,nearest_neighbor,3.873,1.0,0.7124,21.5349,14.2864,1.5074,5.939,,189,6,True,-2.287477,False,False,,core_nonempty
15,D,256,cheapest_insertion,3.873,1.0,0.7124,17.7657,14.2864,1.2435,5.939,,221,7,True,-2.915382,False,False,,core_nonempty
15,D,256,batch_reoptimize,3.873,1.0,0.7124,17.7657,14.2864,1.2435,5.939,,221,7,True,-2.915382,False,False,,core_nonempty
15,E,7,nearest_neighbor,3.873,1.0,0.7124,20.163,15.43,1.3067,6.0307,,2567,11,True,-3.314881,False,False,,core_nonempty
15,E,7,cheapest_insertion,3.873,1.0,0.7124,20.9923,15.43,1.3605,6.0307,,4487,12,True,-2.881058,False,False,,core_nonempty
15,E,7,batch_reoptimize,3.873,1.0,0.7124,20.9923,15.43,1.3605,6.0307,,4487,12,True,-2.881058,False,False,,core_nonempty
15,E,42,nearest_neighbor,3.873,1.0,0.7124,19.0259,14.0883,1.3505,5.6906,,2175,10,True,-0.990658,False,False,,core_nonempty
15,E,42,cheapest_insertion,3.873,1.0,0.7124,18.3788,14.0883,1.3045,5.6906,,2175,10,True,-1.314209,False,False,,core_nonempty
15,E,42,batch_reoptimize,3.873,1.0,0.7124,17.6572,14.0883,1.2533,5.6906,,2175,10,True,-1.674985,False,False,,core_nonempty
